date,country,confirmed,deaths,recovered
2020-2-19,Saudi Arabia,0,0,0
2020-2-20,Saudi Arabia,0,0,0
2020-2-21,Saudi Arabia,0,0,0
2020-2-22,Saudi Arabia,0,0,0
2020-2-23,Saudi Arabia,0,0,0
2020-2-24,Saudi Arabia,0,0,0
2020-2-25,Saudi Arabia,0,0,0
2020-2-26,Saudi Arabia,0,0,0
2020-2-27,Saudi Arabia,0,0,0
2020-2-28,Saudi Arabia,0,0,0
2020-2-29,Saudi Arabia,0,0,0
2020-3-1,Saudi Arabia,0,0,0
2020-3-2,Saudi Arabia,1,0,0
2020-3-3,Saudi Arabia,1,0,0
2020-3-4,Saudi Arabia,1,0,0
2020-3-5,Saudi Arabia,5,0,0
2020-3-6,Saudi Arabia,5,0,0
2020-3-7,Saudi Arabia,5,0,0
2020-3-8,Saudi Arabia,11,0,0
2020-3-9,Saudi Arabia,15,0,0
2020-3-10,Saudi Arabia,20,0,1
2020-3-11,Saudi Arabia,21,0,1
2020-3-12,Saudi Arabia,45,0,1
2020-3-13,Saudi Arabia,86,0,1
2020-3-14,Saudi Arabia,103,0,1
2020-3-15,Saudi Arabia,103,0,1
2020-3-16,Saudi Arabia,118,0,2
2020-3-17,Saudi Arabia,171,0,6
2020-3-18,Saudi Arabia,171,0,6
2020-3-19,Saudi Arabia,274,0,6
2020-3-20,Saudi Arabia,344,0,8
2020-3-21,Saudi Arabia,392,0,16
2020-3-22,Saudi Arabia,511,0,16
2020-3-23,Saudi Arabia,562,0,16
2020-3-24,Saudi Arabia,767,1,28
2020-3-25,Saudi Arabia,900,2,29
2020-3-26,Saudi Arabia,1012,3,33
2020-1-22,Slovenia,0,0,0
2020-1-23,Slovenia,0,0,0
2020-1-24,Slovenia,0,0,0
2020-1-25,Slovenia,0,0,0
2020-1-26,Slovenia,0,0,0
2020-1-27,Slovenia,0,0,0
2020-1-28,Slovenia,0,0,0
2020-1-29,Slovenia,0,0,0
2020-1-30,Slovenia,0,0,0
2020-1-31,Slovenia,0,0,0
2020-2-1,Slovenia,0,0,0
2020-2-2,Slovenia,0,0,0
2020-2-3,Slovenia,0,0,0
2020-2-4,Slovenia,0,0,0
2020-2-5,Slovenia,0,0,0
2020-2-6,Slovenia,0,0,0
2020-2-7,Slovenia,0,0,0
2020-2-8,Slovenia,0,0,0
2020-2-9,Slovenia,0,0,0
2020-2-10,Slovenia,0,0,0
2020-2-11,Slovenia,0,0,0
2020-2-12,Slovenia,0,0,0
2020-2-13,Slovenia,0,0,0
2020-2-14,Slovenia,0,0,0
2020-2-15,Slovenia,0,0,0
2020-2-16,Slovenia,0,0,0
2020-2-17,Slovenia,0,0,0
2020-2-18,Slovenia,0,0,0
2020-2-19,Slovenia,0,0,0
2020-2-20,Slovenia,0,0,0
2020-2-21,Slovenia,0,0,0
2020-2-22,Slovenia,0,0,0
2020-2-23,Slovenia,0,0,0
2020-2-24,Slovenia,0,0,0
2020-2-25,Slovenia,0,0,0
2020-2-26,Slovenia,0,0,0
2020-2-27,Slovenia,0,0,0
2020-2-28,Slovenia,0,0,0
2020-2-29,Slovenia,0,0,0
2020-3-1,Slovenia,0,0,0
2020-3-2,Slovenia,0,0,0
2020-3-3,Slovenia,0,0,0
2020-3-4,Slovenia,0,0,0
2020-3-5,Slovenia,2,0,0
2020-3-6,Slovenia,7,0,0
2020-3-7,Slovenia,7,0,0
2020-3-8,Slovenia,16,0,0
2020-3-9,Slovenia,16,0,0
2020-3-10,Slovenia,31,0,0
2020-3-11,Slovenia,57,0,0
2020-3-12,Slovenia,89,0,0
2020-3-13,Slovenia,141,0,0
2020-3-14,Slovenia,181,1,0
2020-3-15,Slovenia,219,1,0
2020-3-16,Slovenia,253,1,0
2020-3-17,Slovenia,275,1,0
2020-3-18,Slovenia,275,1,0
2020-3-19,Slovenia,286,1,0
2020-3-20,Slovenia,341,1,0
2020-3-21,Slovenia,383,1,0
2020-3-22,Slovenia,414,2,0
2020-3-23,Slovenia,442,3,0
2020-3-24,Slovenia,480,4,0
2020-3-25,Slovenia,528,5,10
2020-3-26,Slovenia,562,6,10
2020-1-22,Guatemala,0,0,0
2020-1-23,Guatemala,0,0,0
2020-1-24,Guatemala,0,0,0
2020-1-25,Guatemala,0,0,0
2020-1-26,Guatemala,0,0,0
2020-1-27,Guatemala,0,0,0
2020-1-28,Guatemala,0,0,0
2020-1-29,Guatemala,0,0,0
2020-1-30,Guatemala,0,0,0
2020-1-31,Guatemala,0,0,0
2020-2-1,Guatemala,0,0,0
2020-2-2,Guatemala,0,0,0
2020-2-3,Guatemala,0,0,0
2020-2-4,Guatemala,0,0,0
2020-2-5,Guatemala,0,0,0
2020-2-6,Guatemala,0,0,0
2020-2-7,Guatemala,0,0,0
2020-2-8,Guatemala,0,0,0
2020-2-9,Guatemala,0,0,0
2020-2-10,Guatemala,0,0,0
2020-2-11,Guatemala,0,0,0
2020-2-12,Guatemala,0,0,0
2020-2-13,Guatemala,0,0,0
2020-2-14,Guatemala,0,0,0
2020-2-15,Guatemala,0,0,0
2020-2-16,Guatemala,0,0,0
2020-2-17,Guatemala,0,0,0
2020-2-18,Guatemala,0,0,0
2020-2-19,Guatemala,0,0,0
2020-2-20,Guatemala,0,0,0
2020-2-21,Guatemala,0,0,0
2020-2-22,Guatemala,0,0,0
2020-2-23,Guatemala,0,0,0
2020-2-24,Guatemala,0,0,0
2020-2-25,Guatemala,0,0,0
2020-2-26,Guatemala,0,0,0
2020-2-27,Guatemala,0,0,0
2020-2-28,Guatemala,0,0,0
2020-2-29,Guatemala,0,0,0
2020-3-1,Guatemala,0,0,0
2020-3-2,Guatemala,0,0,0
2020-3-3,Guatemala,0,0,0
2020-3-4,Guatemala,0,0,0
2020-3-5,Guatemala,0,0,0
2020-3-6,Guatemala,0,0,0
2020-3-7,Guatemala,0,0,0
2020-3-8,Guatemala,0,0,0
2020-3-9,Guatemala,0,0,0
2020-3-10,Guatemala,0,0,0
2020-3-11,Guatemala,0,0,0
2020-3-12,Guatemala,0,0,0
2020-3-13,Guatemala,0,0,0
2020-3-14,Guatemala,1,0,0
2020-3-15,Guatemala,1,0,0
2020-3-16,Guatemala,2,1,0
2020-3-17,Guatemala,6,1,0
2020-3-18,Guatemala,6,1,0
2020-3-19,Guatemala,9,1,0
2020-3-20,Guatemala,12,1,0
2020-3-21,Guatemala,17,1,0
2020-3-22,Guatemala,19,1,0
2020-3-23,Guatemala,20,1,0
2020-3-24,Guatemala,21,1,0
2020-3-25,Guatemala,24,1,4
2020-3-26,Guatemala,25,1,4
2020-1-22,Bosnia and Herzegovina,0,0,0
2020-1-23,Bosnia and Herzegovina,0,0,0
2020-1-24,Bosnia and Herzegovina,0,0,0
2020-1-25,Bosnia and Herzegovina,0,0,0
2020-1-26,Bosnia and Herzegovina,0,0,0
2020-1-27,Bosnia and Herzegovina,0,0,0
2020-1-28,Bosnia and Herzegovina,0,0,0
2020-1-29,Bosnia and Herzegovina,0,0,0
2020-1-30,Bosnia and Herzegovina,0,0,0
2020-1-31,Bosnia and Herzegovina,0,0,0
2020-2-1,Bosnia and Herzegovina,0,0,0
2020-2-2,Bosnia and Herzegovina,0,0,0
2020-2-3,Bosnia and Herzegovina,0,0,0
2020-2-4,Bosnia and Herzegovina,0,0,0
2020-2-5,Bosnia and Herzegovina,0,0,0
2020-2-6,Bosnia and Herzegovina,0,0,0
2020-2-7,Bosnia and Herzegovina,0,0,0
2020-2-8,Bosnia and Herzegovina,0,0,0
2020-2-9,Bosnia and Herzegovina,0,0,0
2020-2-10,Bosnia and Herzegovina,0,0,0
2020-2-11,Bosnia and Herzegovina,0,0,0
2020-2-12,Bosnia and Herzegovina,0,0,0
2020-2-13,Bosnia and Herzegovina,0,0,0
2020-2-14,Bosnia and Herzegovina,0,0,0
2020-2-15,Bosnia and Herzegovina,0,0,0
2020-2-16,Bosnia and Herzegovina,0,0,0
2020-2-17,Bosnia and Herzegovina,0,0,0
2020-2-18,Bosnia and Herzegovina,0,0,0
2020-2-19,Bosnia and Herzegovina,0,0,0
2020-2-20,Bosnia and Herzegovina,0,0,0
2020-2-21,Bosnia and Herzegovina,0,0,0
2020-2-22,Bosnia and Herzegovina,0,0,0
2020-2-23,Bosnia and Herzegovina,0,0,0
2020-2-24,Bosnia and Herzegovina,0,0,0
2020-2-25,Bosnia and Herzegovina,0,0,0
2020-2-26,Bosnia and Herzegovina,0,0,0
2020-2-27,Bosnia and Herzegovina,0,0,0
2020-2-28,Bosnia and Herzegovina,0,0,0
2020-2-29,Bosnia and Herzegovina,0,0,0
2020-3-1,Bosnia and Herzegovina,0,0,0
2020-3-2,Bosnia and Herzegovina,0,0,0
2020-3-3,Bosnia and Herzegovina,0,0,0
2020-3-4,Bosnia and Herzegovina,0,0,0
2020-3-5,Bosnia and Herzegovina,2,0,0
2020-3-6,Bosnia and Herzegovina,2,0,0
2020-3-7,Bosnia and Herzegovina,3,0,0
2020-3-8,Bosnia and Herzegovina,3,0,0
2020-3-9,Bosnia and Herzegovina,3,0,0
2020-3-10,Bosnia and Herzegovina,5,0,0
2020-3-11,Bosnia and Herzegovina,7,0,0
2020-3-12,Bosnia and Herzegovina,11,0,0
2020-3-13,Bosnia and Herzegovina,13,0,0
2020-3-14,Bosnia and Herzegovina,18,0,0
2020-3-15,Bosnia and Herzegovina,24,0,0
2020-3-16,Bosnia and Herzegovina,25,0,0
2020-3-17,Bosnia and Herzegovina,26,0,2
2020-3-18,Bosnia and Herzegovina,38,0,2
2020-3-19,Bosnia and Herzegovina,63,0,2
2020-3-20,Bosnia and Herzegovina,89,0,2
2020-3-21,Bosnia and Herzegovina,93,1,2
2020-3-22,Bosnia and Herzegovina,126,1,2
2020-3-23,Bosnia and Herzegovina,136,1,2
2020-3-24,Bosnia and Herzegovina,166,3,2
2020-3-25,Bosnia and Herzegovina,176,3,2
2020-3-26,Bosnia and Herzegovina,191,3,2
2020-1-22,Kuwait,0,0,0
2020-1-23,Kuwait,0,0,0
2020-1-24,Kuwait,0,0,0
2020-1-25,Kuwait,0,0,0
2020-1-26,Kuwait,0,0,0
2020-1-27,Kuwait,0,0,0
2020-1-28,Kuwait,0,0,0
2020-1-29,Kuwait,0,0,0
2020-1-30,Kuwait,0,0,0
2020-1-31,Kuwait,0,0,0
2020-2-1,Kuwait,0,0,0
2020-2-2,Kuwait,0,0,0
2020-2-3,Kuwait,0,0,0
2020-2-4,Kuwait,0,0,0
2020-2-5,Kuwait,0,0,0
2020-2-6,Kuwait,0,0,0
2020-2-7,Kuwait,0,0,0
2020-2-8,Kuwait,0,0,0
2020-2-9,Kuwait,0,0,0
2020-2-10,Kuwait,0,0,0
2020-2-11,Kuwait,0,0,0
2020-2-12,Kuwait,0,0,0
2020-2-13,Kuwait,0,0,0
2020-2-14,Kuwait,0,0,0
2020-2-15,Kuwait,0,0,0
2020-2-16,Kuwait,0,0,0
2020-2-17,Kuwait,0,0,0
2020-2-18,Kuwait,0,0,0
2020-2-19,Kuwait,0,0,0
2020-2-20,Kuwait,0,0,0
2020-2-21,Kuwait,0,0,0
2020-2-22,Kuwait,0,0,0
2020-2-23,Kuwait,0,0,0
2020-2-24,Kuwait,1,0,0
2020-2-25,Kuwait,11,0,0
2020-2-26,Kuwait,26,0,0
2020-2-27,Kuwait,43,0,0
2020-2-28,Kuwait,45,0,0
2020-2-29,Kuwait,45,0,0
2020-3-1,Kuwait,45,0,0
2020-3-2,Kuwait,56,0,0
2020-3-3,Kuwait,56,0,0
2020-3-4,Kuwait,56,0,0
2020-3-5,Kuwait,58,0,0
2020-3-6,Kuwait,58,0,0
2020-3-7,Kuwait,61,0,0
2020-3-8,Kuwait,64,0,1
2020-3-9,Kuwait,64,0,1
2020-3-10,Kuwait,69,0,1
2020-3-11,Kuwait,72,0,2
2020-3-12,Kuwait,80,0,5
2020-3-13,Kuwait,80,0,5
2020-3-14,Kuwait,104,0,5
2020-3-15,Kuwait,112,0,5
2020-3-16,Kuwait,123,0,9
2020-3-17,Kuwait,130,0,9
2020-3-18,Kuwait,142,0,15
2020-3-19,Kuwait,148,0,18
2020-3-20,Kuwait,159,0,18
2020-3-21,Kuwait,176,0,27
2020-3-22,Kuwait,188,0,27
2020-3-23,Kuwait,189,0,27
2020-3-24,Kuwait,191,0,39
2020-3-25,Kuwait,195,0,43
2020-3-26,Kuwait,208,0,49
2020-1-22,Germany,0,0,0
2020-1-23,Germany,0,0,0
2020-1-24,Germany,0,0,0
2020-1-25,Germany,0,0,0
2020-1-26,Germany,0,0,0
2020-1-27,Germany,1,0,0
2020-1-28,Germany,4,0,0
2020-1-29,Germany,4,0,0
2020-1-30,Germany,4,0,0
2020-1-31,Germany,5,0,0
2020-2-1,Germany,8,0,0
2020-2-2,Germany,10,0,0
2020-2-3,Germany,12,0,0
2020-2-4,Germany,12,0,0
2020-2-5,Germany,12,0,0
2020-2-6,Germany,12,0,0
2020-2-7,Germany,13,0,0
2020-2-8,Germany,13,0,0
2020-2-9,Germany,14,0,0
2020-2-10,Germany,14,0,0
2020-2-11,Germany,16,0,0
2020-2-12,Germany,16,0,0
2020-2-13,Germany,16,0,1
2020-2-14,Germany,16,0,1
2020-2-15,Germany,16,0,1
2020-2-16,Germany,16,0,1
2020-2-17,Germany,16,0,1
2020-2-18,Germany,16,0,12
2020-2-19,Germany,16,0,12
2020-2-20,Germany,16,0,12
2020-2-21,Germany,16,0,14
2020-2-22,Germany,16,0,14
2020-2-23,Germany,16,0,14
2020-2-24,Germany,16,0,14
2020-2-25,Germany,17,0,14
2020-2-26,Germany,27,0,15
2020-2-27,Germany,46,0,16
2020-2-28,Germany,48,0,16
2020-2-29,Germany,79,0,16
2020-3-1,Germany,130,0,16
2020-3-2,Germany,159,0,16
2020-3-3,Germany,196,0,16
2020-3-4,Germany,262,0,16
2020-3-5,Germany,482,0,16
2020-3-6,Germany,670,0,17
2020-3-7,Germany,799,0,18
2020-3-8,Germany,1040,0,18
2020-3-9,Germany,1176,2,18
2020-3-10,Germany,1457,2,18
2020-3-11,Germany,1908,3,25
2020-3-12,Germany,2078,3,25
2020-3-13,Germany,3675,7,46
2020-3-14,Germany,4585,9,46
2020-3-15,Germany,5795,11,46
2020-3-16,Germany,7272,17,67
2020-3-17,Germany,9257,24,67
2020-3-18,Germany,12327,28,105
2020-3-19,Germany,15320,44,113
2020-3-20,Germany,19848,67,180
2020-3-21,Germany,22213,84,233
2020-3-22,Germany,24873,94,266
2020-3-23,Germany,29056,123,266
2020-3-24,Germany,32986,157,3243
2020-3-25,Germany,37323,206,3547
2020-3-26,Germany,43938,267,5673
2020-1-22,Spain,0,0,0
2020-1-23,Spain,0,0,0
2020-1-24,Spain,0,0,0
2020-1-25,Spain,0,0,0
2020-1-26,Spain,0,0,0
2020-1-27,Spain,0,0,0
2020-1-28,Spain,0,0,0
2020-1-29,Spain,0,0,0
2020-1-30,Spain,0,0,0
2020-1-31,Spain,0,0,0
2020-2-1,Spain,1,0,0
2020-2-2,Spain,1,0,0
2020-2-3,Spain,1,0,0
2020-2-4,Spain,1,0,0
2020-2-5,Spain,1,0,0
2020-2-6,Spain,1,0,0
2020-2-7,Spain,1,0,0
2020-2-8,Spain,1,0,0
2020-2-9,Spain,2,0,0
2020-2-10,Spain,2,0,0
2020-2-11,Spain,2,0,0
2020-2-12,Spain,2,0,0
2020-2-13,Spain,2,0,0
2020-2-14,Spain,2,0,0
2020-2-15,Spain,2,0,2
2020-2-16,Spain,2,0,2
2020-2-17,Spain,2,0,2
2020-2-18,Spain,2,0,2
2020-2-19,Spain,2,0,2
2020-2-20,Spain,2,0,2
2020-2-21,Spain,2,0,2
2020-2-22,Spain,2,0,2
2020-2-23,Spain,2,0,2
2020-2-24,Spain,2,0,2
2020-2-25,Spain,6,0,2
2020-2-26,Spain,13,0,2
2020-2-27,Spain,15,0,2
2020-2-28,Spain,32,0,2
2020-2-29,Spain,45,0,2
2020-3-1,Spain,84,0,2
2020-3-2,Spain,120,0,2
2020-3-3,Spain,165,1,2
2020-3-4,Spain,222,2,2
2020-3-5,Spain,259,3,2
2020-3-6,Spain,400,5,2
2020-3-7,Spain,500,10,30
2020-3-8,Spain,673,17,30
2020-3-9,Spain,1073,28,32
2020-3-10,Spain,1695,35,32
2020-3-11,Spain,2277,54,183
2020-3-12,Spain,2277,55,183
2020-3-13,Spain,5232,133,193
2020-3-14,Spain,6391,195,517
2020-3-15,Spain,7798,289,517
2020-3-16,Spain,9942,342,530
2020-3-17,Spain,11748,533,1028
2020-3-18,Spain,13910,623,1081
2020-3-19,Spain,17963,830,1107
2020-3-20,Spain,20410,1043,1588
2020-3-21,Spain,25374,1375,2125
2020-3-22,Spain,28768,1772,2575
2020-3-23,Spain,35136,2311,2575
2020-3-24,Spain,39885,2808,3794
2020-3-25,Spain,49515,3647,5367
2020-3-26,Spain,57786,4365,7015
2020-1-22,Liberia,0,0,0
2020-1-23,Liberia,0,0,0
2020-1-24,Liberia,0,0,0
2020-1-25,Liberia,0,0,0
2020-1-26,Liberia,0,0,0
2020-1-27,Liberia,0,0,0
2020-1-28,Liberia,0,0,0
2020-1-29,Liberia,0,0,0
2020-1-30,Liberia,0,0,0
2020-1-31,Liberia,0,0,0
2020-2-1,Liberia,0,0,0
2020-2-2,Liberia,0,0,0
2020-2-3,Liberia,0,0,0
2020-2-4,Liberia,0,0,0
2020-2-5,Liberia,0,0,0
2020-2-6,Liberia,0,0,0
2020-2-7,Liberia,0,0,0
2020-2-8,Liberia,0,0,0
2020-2-9,Liberia,0,0,0
2020-2-10,Liberia,0,0,0
2020-2-11,Liberia,0,0,0
2020-2-12,Liberia,0,0,0
2020-2-13,Liberia,0,0,0
2020-2-14,Liberia,0,0,0
2020-2-15,Liberia,0,0,0
2020-2-16,Liberia,0,0,0
2020-2-17,Liberia,0,0,0
2020-2-18,Liberia,0,0,0
2020-2-19,Liberia,0,0,0
2020-2-20,Liberia,0,0,0
2020-2-21,Liberia,0,0,0
2020-2-22,Liberia,0,0,0
2020-2-23,Liberia,0,0,0
2020-2-24,Liberia,0,0,0
2020-2-25,Liberia,0,0,0
2020-2-26,Liberia,0,0,0
2020-2-27,Liberia,0,0,0
2020-2-28,Liberia,0,0,0
2020-2-29,Liberia,0,0,0
2020-3-1,Liberia,0,0,0
2020-3-2,Liberia,0,0,0
2020-3-3,Liberia,0,0,0
2020-3-4,Liberia,0,0,0
2020-3-5,Liberia,0,0,0
2020-3-6,Liberia,0,0,0
2020-3-7,Liberia,0,0,0
2020-3-8,Liberia,0,0,0
2020-3-9,Liberia,0,0,0
2020-3-10,Liberia,0,0,0
2020-3-11,Liberia,0,0,0
2020-3-12,Liberia,0,0,0
2020-3-13,Liberia,0,0,0
2020-3-14,Liberia,0,0,0
2020-3-15,Liberia,0,0,0
2020-3-16,Liberia,1,0,0
2020-3-17,Liberia,1,0,0
2020-3-18,Liberia,2,0,0
2020-3-19,Liberia,2,0,0
2020-3-20,Liberia,2,0,0
2020-3-21,Liberia,3,0,0
2020-3-22,Liberia,3,0,0
2020-3-23,Liberia,3,0,0
2020-3-24,Liberia,3,0,0
2020-3-25,Liberia,3,0,0
2020-3-26,Liberia,3,0,0
2020-1-22,Congo (Kinshasa),0,0,0
2020-1-23,Congo (Kinshasa),0,0,0
2020-1-24,Congo (Kinshasa),0,0,0
2020-1-25,Congo (Kinshasa),0,0,0
2020-1-26,Congo (Kinshasa),0,0,0
2020-1-27,Congo (Kinshasa),0,0,0
2020-1-28,Congo (Kinshasa),0,0,0
2020-1-29,Congo (Kinshasa),0,0,0
2020-1-30,Congo (Kinshasa),0,0,0
2020-1-31,Congo (Kinshasa),0,0,0
2020-2-1,Congo (Kinshasa),0,0,0
2020-2-2,Congo (Kinshasa),0,0,0
2020-2-3,Congo (Kinshasa),0,0,0
2020-2-4,Congo (Kinshasa),0,0,0
2020-2-5,Congo (Kinshasa),0,0,0
2020-2-6,Congo (Kinshasa),0,0,0
2020-2-7,Congo (Kinshasa),0,0,0
2020-2-8,Congo (Kinshasa),0,0,0
2020-2-9,Congo (Kinshasa),0,0,0
2020-2-10,Congo (Kinshasa),0,0,0
2020-2-11,Congo (Kinshasa),0,0,0
2020-2-12,Congo (Kinshasa),0,0,0
2020-2-13,Congo (Kinshasa),0,0,0
2020-2-14,Congo (Kinshasa),0,0,0
2020-2-15,Congo (Kinshasa),0,0,0
2020-2-16,Congo (Kinshasa),0,0,0
2020-2-17,Congo (Kinshasa),0,0,0
2020-2-18,Congo (Kinshasa),0,0,0
2020-2-19,Congo (Kinshasa),0,0,0
2020-2-20,Congo (Kinshasa),0,0,0
2020-2-21,Congo (Kinshasa),0,0,0
2020-2-22,Congo (Kinshasa),0,0,0
2020-2-23,Congo (Kinshasa),0,0,0
2020-2-24,Congo (Kinshasa),0,0,0
2020-2-25,Congo (Kinshasa),0,0,0
2020-2-26,Congo (Kinshasa),0,0,0
2020-2-27,Congo (Kinshasa),0,0,0
2020-2-28,Congo (Kinshasa),0,0,0
2020-2-29,Congo (Kinshasa),0,0,0
2020-3-1,Congo (Kinshasa),0,0,0
2020-3-2,Congo (Kinshasa),0,0,0
2020-3-3,Congo (Kinshasa),0,0,0
2020-3-4,Congo (Kinshasa),0,0,0
2020-3-5,Congo (Kinshasa),0,0,0
2020-3-6,Congo (Kinshasa),0,0,0
2020-3-7,Congo (Kinshasa),0,0,0
2020-3-8,Congo (Kinshasa),0,0,0
2020-3-9,Congo (Kinshasa),0,0,0
2020-3-10,Congo (Kinshasa),0,0,0
2020-3-11,Congo (Kinshasa),1,0,0
2020-3-12,Congo (Kinshasa),1,0,0
2020-3-13,Congo (Kinshasa),2,0,0
2020-3-14,Congo (Kinshasa),2,0,0
2020-3-15,Congo (Kinshasa),2,0,0
2020-3-16,Congo (Kinshasa),2,0,0
2020-3-17,Congo (Kinshasa),3,0,0
2020-3-18,Congo (Kinshasa),4,0,0
2020-3-19,Congo (Kinshasa),14,0,0
2020-3-20,Congo (Kinshasa),18,0,0
2020-3-21,Congo (Kinshasa),23,1,0
2020-3-22,Congo (Kinshasa),30,1,0
2020-3-23,Congo (Kinshasa),36,1,0
2020-3-24,Congo (Kinshasa),45,2,0
2020-3-25,Congo (Kinshasa),48,2,0
2020-3-26,Congo (Kinshasa),51,3,0
2020-1-22,Pakistan,0,0,0
2020-1-23,Pakistan,0,0,0
2020-1-24,Pakistan,0,0,0
2020-1-25,Pakistan,0,0,0
2020-1-26,Pakistan,0,0,0
2020-1-27,Pakistan,0,0,0
2020-1-28,Pakistan,0,0,0
2020-1-29,Pakistan,0,0,0
2020-1-30,Pakistan,0,0,0
2020-1-31,Pakistan,0,0,0
2020-2-1,Pakistan,0,0,0
2020-2-2,Pakistan,0,0,0
2020-2-3,Pakistan,0,0,0
2020-2-4,Pakistan,0,0,0
2020-2-5,Pakistan,0,0,0
2020-2-6,Pakistan,0,0,0
2020-2-7,Pakistan,0,0,0
2020-2-8,Pakistan,0,0,0
2020-2-9,Pakistan,0,0,0
2020-2-10,Pakistan,0,0,0
2020-2-11,Pakistan,0,0,0
2020-2-12,Pakistan,0,0,0
2020-2-13,Pakistan,0,0,0
2020-2-14,Pakistan,0,0,0
2020-2-15,Pakistan,0,0,0
2020-2-16,Pakistan,0,0,0
2020-2-17,Pakistan,0,0,0
2020-2-18,Pakistan,0,0,0
2020-2-19,Pakistan,0,0,0
2020-2-20,Pakistan,0,0,0
2020-2-21,Pakistan,0,0,0
2020-2-22,Pakistan,0,0,0
2020-2-23,Pakistan,0,0,0
2020-2-24,Pakistan,0,0,0
2020-2-25,Pakistan,0,0,0
2020-2-26,Pakistan,2,0,0
2020-2-27,Pakistan,2,0,0
2020-2-28,Pakistan,2,0,0
2020-2-29,Pakistan,4,0,0
2020-3-1,Pakistan,4,0,0
2020-3-2,Pakistan,4,0,0
2020-3-3,Pakistan,5,0,0
2020-3-4,Pakistan,5,0,0
2020-3-5,Pakistan,5,0,0
2020-3-6,Pakistan,6,0,0
2020-3-7,Pakistan,6,0,0
2020-3-8,Pakistan,6,0,1
2020-3-9,Pakistan,6,0,1
2020-3-10,Pakistan,16,0,1
2020-3-11,Pakistan,19,0,2
2020-3-12,Pakistan,20,0,2
2020-3-13,Pakistan,28,0,2
2020-3-14,Pakistan,31,0,2
2020-3-15,Pakistan,53,0,2
2020-3-16,Pakistan,136,0,2
2020-3-17,Pakistan,236,0,2
2020-3-18,Pakistan,299,0,2
2020-3-19,Pakistan,454,2,13
2020-3-20,Pakistan,501,3,13
2020-3-21,Pakistan,730,3,13
2020-3-22,Pakistan,776,5,5
2020-3-23,Pakistan,875,6,5
2020-3-24,Pakistan,972,7,18
2020-3-25,Pakistan,1063,8,21
2020-3-26,Pakistan,1201,9,21
2020-1-22,Oman,0,0,0
2020-1-23,Oman,0,0,0
2020-1-24,Oman,0,0,0
2020-1-25,Oman,0,0,0
2020-1-26,Oman,0,0,0
2020-1-27,Oman,0,0,0
2020-1-28,Oman,0,0,0
2020-1-29,Oman,0,0,0
2020-1-30,Oman,0,0,0
2020-1-31,Oman,0,0,0
2020-2-1,Oman,0,0,0
2020-2-2,Oman,0,0,0
2020-2-3,Oman,0,0,0
2020-2-4,Oman,0,0,0
2020-2-5,Oman,0,0,0
2020-2-6,Oman,0,0,0
2020-2-7,Oman,0,0,0
2020-2-8,Oman,0,0,0
2020-2-9,Oman,0,0,0
2020-2-10,Oman,0,0,0
2020-2-11,Oman,0,0,0
2020-2-12,Oman,0,0,0
2020-2-13,Oman,0,0,0
2020-2-14,Oman,0,0,0
2020-2-15,Oman,0,0,0
2020-2-16,Oman,0,0,0
2020-2-17,Oman,0,0,0
2020-2-18,Oman,0,0,0
2020-2-19,Oman,0,0,0
2020-2-20,Oman,0,0,0
2020-2-21,Oman,0,0,0
2020-2-22,Oman,0,0,0
2020-2-23,Oman,0,0,0
2020-2-24,Oman,2,0,0
2020-2-25,Oman,2,0,0
2020-2-26,Oman,4,0,0
2020-2-27,Oman,4,0,0
2020-2-28,Oman,4,0,0
2020-2-29,Oman,6,0,1
2020-3-1,Oman,6,0,1
2020-3-2,Oman,6,0,1
2020-3-3,Oman,12,0,2
2020-3-4,Oman,15,0,2
2020-3-5,Oman,16,0,2
2020-3-6,Oman,16,0,2
2020-3-7,Oman,16,0,2
2020-3-8,Oman,16,0,2
2020-3-9,Oman,16,0,2
2020-3-10,Oman,18,0,9
2020-3-11,Oman,18,0,9
2020-3-12,Oman,18,0,9
2020-3-13,Oman,19,0,9
2020-3-14,Oman,19,0,9
2020-3-15,Oman,22,0,9
2020-3-16,Oman,22,0,9
2020-3-17,Oman,24,0,9
2020-3-18,Oman,39,0,12
2020-3-19,Oman,48,0,12
2020-3-20,Oman,48,0,12
2020-3-21,Oman,52,0,12
2020-3-22,Oman,55,0,17
2020-3-23,Oman,66,0,17
2020-3-24,Oman,84,0,17
2020-3-25,Oman,99,0,17
2020-3-26,Oman,109,0,23
2020-1-22,Tanzania,0,0,0
2020-1-23,Tanzania,0,0,0
2020-1-24,Tanzania,0,0,0
2020-1-25,Tanzania,0,0,0
2020-1-26,Tanzania,0,0,0
2020-1-27,Tanzania,0,0,0
2020-1-28,Tanzania,0,0,0
2020-1-29,Tanzania,0,0,0
2020-1-30,Tanzania,0,0,0
2020-1-31,Tanzania,0,0,0
2020-2-1,Tanzania,0,0,0
2020-2-2,Tanzania,0,0,0
2020-2-3,Tanzania,0,0,0
2020-2-4,Tanzania,0,0,0
2020-2-5,Tanzania,0,0,0
2020-2-6,Tanzania,0,0,0
2020-2-7,Tanzania,0,0,0
2020-2-8,Tanzania,0,0,0
2020-2-9,Tanzania,0,0,0
2020-2-10,Tanzania,0,0,0
2020-2-11,Tanzania,0,0,0
2020-2-12,Tanzania,0,0,0
